THUMB,INDEX,MIDDLE,RING,LITTLE,G1,G2,G3,LABEL
656,794,747,975,972,5432,4168,-16504,2
656,794,747,976,972,5120,4524,-16344,2
656,794,747,975,972,5336,4824,-16340,2
656,794,746,975,972,5396,4600,-16292,2
656,794,746,976,972,5308,4756,-16312,2
656,793,746,976,972,5388,4304,-16400,2
656,794,746,975,972,5288,4192,-16396,2
656,794,746,975,972,5396,4108,-16576,2
656,793,746,975,972,5372,4380,-16460,2
656,793,746,975,972,5872,3524,-16460,2
656,793,746,975,972,5472,4944,-17264,2
656,794,746,975,972,4728,4196,-15844,2
656,793,748,975,972,5456,3628,-16528,2
656,793,749,975,972,4120,3720,-16968,2
656,793,749,975,972,3868,3688,-16796,2
656,793,747,975,972,4636,4672,-16928,2
656,793,746,975,972,4812,3564,-16448,2
656,793,746,975,972,5592,3444,-16648,2
656,793,746,976,972,5864,3684,-16172,2
656,793,746,976,972,6088,3612,-16128,2
656,793,746,976,972,6204,3664,-15900,2
656,792,746,975,972,6260,4276,-16436,2
656,792,746,976,972,6360,4660,-16128,2
656,792,746,976,972,5928,4356,-16112,2
656,792,745,975,972,6292,4692,-16160,2
656,792,746,975,972,5744,4584,-16368,2
656,792,745,975,972,6068,4796,-15368,2
656,792,745,975,972,5616,4992,-15176,2
656,792,745,975,972,5688,5812,-16548,2
656,792,745,975,972,6068,6148,-16492,2
656,792,745,975,972,6492,5864,-15592,2
656,792,745,975,972,6248,5168,-15244,2
656,792,745,975,972,7308,5084,-15508,2
656,791,745,975,972,7100,5108,-15508,2
656,792,745,975,972,6496,5172,-15628,2
656,791,745,975,972,6840,5072,-15844,2
656,792,744,975,972,6496,5176,-15808,2
656,791,745,975,972,6220,4360,-15724,2
656,792,744,975,972,6256,4212,-16220,2
656,791,745,975,972,5176,4592,-16324,2
656,791,745,976,972,5004,4472,-16408,2
656,791,744,975,972,4832,3904,-15932,2
656,791,745,975,972,4740,5340,-16156,2
656,791,744,975,972,4896,5396,-16552,2
656,791,744,975,972,4476,5188,-16652,2
656,791,744,975,972,4136,3636,-16580,2
656,791,744,975,972,3864,4340,-17620,2
656,791,745,975,972,3732,4084,-16524,2
656,791,744,975,972,3680,4076,-16716,2
657,791,744,975,972,3628,5388,-15852,2
657,791,744,975,972,3944,5720,-16872,2
656,791,743,975,972,4916,5128,-16752,2
656,790,743,975,972,5520,4264,-16204,2
656,791,743,975,972,5936,4000,-15556,2
656,790,743,975,972,7028,4056,-15884,2
656,790,743,975,971,7884,3892,-15012,2
656,789,743,975,971,8356,3888,-15428,2
656,789,743,975,971,8688,3612,-15664,2
656,789,743,975,971,8776,3944,-15432,2
656,789,743,975,971,9244,3624,-14168,2
656,789,743,975,971,9664,4828,-14980,2
656,789,743,975,971,9536,4092,-14472,2
656,789,743,975,971,8968,3344,-14000,2
656,789,743,975,971,8884,3100,-15056,2
656,789,743,975,972,8084,3652,-15720,2
656,789,743,975,971,6668,5144,-16900,2
656,789,742,975,971,6244,7648,-16844,2
656,789,742,975,971,5696,6500,-17016,2
656,788,741,975,971,5268,6712,-17304,2
656,788,743,975,971,4284,7384,-16344,2
656,788,742,975,971,5504,6184,-16156,2
656,788,743,975,971,5080,5540,-16772,2
656,788,742,975,971,4952,4696,-16112,2
656,788,743,975,971,4472,4628,-16392,2
656,788,742,975,971,4564,4268,-17028,2
656,788,742,975,971,4180,4336,-16648,2
656,788,742,975,971,4188,4516,-16728,2
656,788,742,975,971,4716,4548,-16376,2
656,788,742,975,971,4432,4852,-16700,2
656,788,742,975,971,4388,4380,-16520,2
656,788,742,975,971,4288,5616,-16240,2
656,788,742,975,971,4000,4444,-16524,2
656,788,743,975,971,4440,5504,-16376,2
656,787,743,975,971,4208,5200,-16772,2
656,788,742,974,971,4568,5000,-17208,2
656,788,741,974,971,3460,4448,-18464,2
656,788,742,975,971,2664,2992,-16680,2
656,788,743,974,971,3676,2936,-17048,2
656,788,741,974,971,3268,3468,-18228,2
656,788,741,974,971,3832,1892,-16900,2
657,788,741,974,971,3488,2368,-16744,2
657,788,740,974,971,2820,3416,-17356,2
658,788,740,974,971,3880,3264,-17424,2
657,788,741,974,971,3428,2340,-16572,2
657,787,741,974,971,3884,1892,-16728,2
657,787,741,974,971,3948,2992,-16784,2
657,787,742,974,971,3308,2888,-17248,2
657,787,741,974,971,4332,3464,-17452,2
657,787,742,974,971,4588,4564,-17452,2
656,787,741,974,971,5464,5556,-16816,2
656,786,740,974,971,5916,4976,-16236,2
657,786,741,975,971,6080,5928,-16408,2
657,786,741,974,971,6248,5040,-16388,2
656,786,742,974,971,5860,4284,-16400,2
656,786,741,974,971,5732,4412,-16028,2
656,786,741,975,971,6304,4100,-16084,2
656,786,741,974,971,5692,4776,-16264,2
656,786,741,974,971,5652,4000,-15352,2
656,786,742,974,971,5876,5376,-16040,2
656,786,741,974,971,5244,7304,-15972,2
656,786,741,974,971,5080,8076,-14636,2
656,786,745,974,971,4512,8616,-14888,2
656,786,740,974,971,5512,7076,-14624,2
656,786,741,974,971,4568,5096,-16144,2
656,786,742,974,971,5268,4240,-17312,2
656,786,741,974,971,4776,3360,-16688,2
656,786,741,974,971,4616,3588,-16672,2
656,786,741,974,971,4804,3936,-16256,2
656,786,741,974,971,4608,4372,-17096,2
656,786,740,974,971,4712,3076,-17216,2
656,786,741,974,971,4356,3200,-17156,2
656,786,741,974,971,4708,4352,-17108,2
656,786,741,974,971,4024,4376,-16536,2
656,786,741,974,971,4196,3808,-16940,2
657,786,740,974,971,3744,2980,-16976,2
656,786,740,974,971,3920,2488,-16644,2
656,786,741,974,970,4520,2744,-16960,2
656,786,741,974,970,4300,4380,-16340,2
656,786,740,974,971,3944,3676,-16920,2
656,786,740,974,971,3800,2724,-16968,2
656,786,741,974,971,3832,3000,-16864,2
656,786,741,974,971,4296,3800,-17196,2
656,786,740,974,971,4308,3932,-16512,2
657,786,740,974,971,4112,4404,-17068,2
657,786,740,974,971,3752,3808,-16852,2
657,786,740,974,971,3816,3152,-17248,2
657,786,740,974,971,4420,1620,-17612,2
657,786,741,974,971,4056,3904,-17976,2
657,787,742,974,971,4764,4568,-16704,2
658,787,742,975,971,4008,5552,-16204,2
657,786,741,975,971,4344,6572,-16096,2
659,787,741,974,971,4204,7056,-15488,2
657,787,741,974,971,4936,8412,-15756,2
658,787,741,974,971,4764,8348,-14884,2
658,787,741,974,971,4636,7660,-14556,2
657,787,741,974,971,4868,7076,-15792,2
657,787,741,974,971,4904,5872,-15144,2
657,787,741,974,971,4856,6904,-16020,2
657,787,741,974,971,4744,5048,-14864,2
657,787,741,974,971,4972,4004,-16452,2
656,787,741,974,971,3996,3252,-17176,2
657,788,744,974,971,4568,3932,-16824,2
657,789,743,975,972,4156,992,-15980,2
657,788,743,975,972,2256,2916,-15740,2
656,788,742,974,972,3592,2964,-17376,2
656,789,743,975,972,3128,2780,-18568,2
656,789,743,975,972,4304,2144,-16112,2
657,789,743,975,972,3328,2900,-18448,2
657,789,742,975,972,4708,3076,-16324,2
657,789,743,975,972,4680,2128,-17236,2
657,789,742,975,973,5000,3448,-16880,2
656,789,742,975,972,5216,4636,-16060,2
656,789,743,975,972,6712,5596,-15548,2
656,789,743,975,972,5956,6256,-15052,2
656,789,742,975,972,5780,5980,-16052,2
656,788,742,975,972,5084,5688,-15744,2
657,789,743,975,972,4392,5836,-16844,2
657,789,743,975,972,5148,6676,-15248,2
657,789,742,975,972,5096,5616,-15536,2
657,789,742,975,973,4836,4504,-16456,2
657,789,742,975,973,4464,5776,-16532,2
657,789,743,975,972,4444,4752,-16648,2
657,788,743,975,972,4160,5488,-16624,2
657,788,742,975,973,4224,4716,-16748,2
657,788,743,975,973,4088,5496,-16732,2
657,788,742,975,972,4304,5980,-16936,2
657,788,742,975,972,4728,5252,-15876,2
657,788,743,975,972,4800,6672,-15372,2
656,788,742,975,972,4580,6136,-15980,2
657,788,742,975,972,5128,6104,-15364,2
657,788,742,974,973,5232,6188,-15356,2
657,789,742,975,972,4508,5200,-16392,2
657,789,742,975,972,4580,5300,-16124,2
657,789,742,975,973,3832,5236,-16140,2
657,789,742,975,972,4464,6332,-15952,2
657,789,743,975,972,4264,6872,-15632,2
657,789,743,975,972,3920,6192,-16032,2
657,789,743,975,972,3848,6176,-16324,2
657,789,744,975,972,3624,6500,-15852,2
657,789,743,975,972,3616,5484,-16124,2
657,789,743,975,972,3700,5820,-16244,2
657,789,743,975,972,3724,6424,-16264,2
657,789,742,975,972,3644,6168,-16072,2
657,789,742,974,972,3720,5864,-16200,2
657,788,742,974,972,3684,5928,-16616,2
657,788,742,974,972,3896,5768,-16560,2
657,788,742,974,972,3832,5640,-16252,2
657,788,742,974,972,3728,5724,-16720,2
657,788,742,975,972,3604,5432,-16180,2
657,788,742,974,972,3672,5492,-16324,2
657,788,742,974,972,3540,5332,-16456,2
657,788,742,974,972,3584,5260,-16484,2
657,787,741,974,972,3656,5348,-16376,2
657,787,741,974,972,3552,5308,-16856,2
657,787,741,974,972,3704,5204,-16696,2
657,787,741,974,972,3512,5144,-16680,2
657,787,742,974,972,3384,5024,-16896,2
657,787,741,974,972,3516,5184,-16860,2
657,787,741,974,972,3728,4832,-16604,2
657,787,742,974,972,3316,6392,-16204,2
657,787,741,974,972,3912,6640,-16568,2
657,787,742,974,972,3684,6248,-16044,2
657,787,740,974,972,3680,6440,-16184,2
657,787,740,974,972,3948,5992,-16472,2
657,787,740,974,972,3620,5868,-16396,2
657,787,740,974,972,3896,5152,-16704,2
657,787,740,974,972,3784,5256,-16356,2
657,787,740,974,972,4112,5280,-16900,2
657,786,740,974,972,4584,4908,-16228,2
657,795,746,976,974,4508,4624,-16288,2
657,808,754,979,976,4392,4516,-16288,2
657,820,764,981,979,4736,4708,-16664,2
657,829,771,983,981,4580,4544,-16484,2
657,827,771,982,980,4404,4428,-16396,2
657,826,770,982,980,4624,4556,-16636,2
657,823,769,982,980,4512,4432,-16596,2
657,816,765,981,979,4196,4328,-16856,2
657,821,767,982,979,4132,4212,-16724,2
657,829,772,983,981,4052,3984,-16540,2
657,827,772,983,981,3608,4660,-16920,2
657,827,772,983,981,3876,5636,-16312,2
657,825,772,983,980,4712,6036,-15964,2
657,825,775,982,980,4928,6224,-16028,2
657,827,772,983,981,4656,6008,-16580,2
657,852,783,988,986,5044,5692,-15996,2
657,863,795,990,989,4452,5580,-16516,2
657,872,803,992,990,4628,5040,-16496,2
657,870,804,992,990,4148,4992,-16460,2
657,867,803,991,989,4520,4568,-16540,2
657,867,803,991,990,4656,4188,-16496,2
657,866,802,991,989,4500,4592,-16404,2
657,858,797,989,988,4324,4408,-16880,2
657,857,793,989,987,4828,4596,-16644,2
657,856,794,989,987,5044,4252,-16476,2
657,855,794,989,987,5208,4740,-15752,2
657,855,795,989,987,5428,4880,-15792,2
657,854,793,989,987,5696,5560,-16960,2
657,854,794,989,987,6196,6616,-17024,2
657,853,795,988,987,7304,8664,-13724,2
658,852,793,988,986,9984,12252,-6620,2
645,851,749,953,956,16068,-2152,4636,3
645,858,786,956,958,15932,-1960,4144,3
645,845,786,950,953,16060,-1780,4248,3
645,849,790,951,954,16084,-1840,4308,3
645,855,794,954,957,16040,-1584,4052,3
645,853,795,953,956,16520,-1760,3984,3
645,852,794,953,956,16100,-1536,3912,3
645,852,794,953,956,16196,-1604,4048,3
645,852,794,953,956,15900,-1680,4080,3
645,852,794,953,956,16108,-1612,4296,3
645,852,794,953,956,16236,-1668,4128,3
644,871,805,961,963,16124,-1788,4168,3
644,867,806,960,962,16016,-1456,4064,3
644,850,796,953,955,16072,-1632,4252,3
644,850,794,953,956,16604,-1848,4640,3
644,850,794,953,955,15964,-1500,3920,3
644,850,793,953,955,16148,-1820,4060,3
644,850,793,953,955,16276,-1668,4180,3
644,850,793,953,956,16168,-1596,4068,3
644,850,793,953,955,16032,-1816,4224,3
644,850,793,953,956,16068,-1460,4276,3
644,851,794,953,956,16024,-1364,3952,3
644,850,793,953,956,16048,-1340,4336,3
644,851,792,953,956,16176,-1780,4304,3
644,850,792,953,956,16012,-1544,4224,3
644,851,792,953,955,15988,-1708,4376,3
644,850,792,953,955,16024,-1744,4268,3
644,850,792,953,956,16072,-1704,4284,3
644,850,792,953,955,16152,-1720,4352,3
644,850,792,953,955,16032,-1516,4248,3
644,850,792,953,955,16124,-1680,4000,3
644,850,792,953,955,15904,-1672,4248,3
644,850,792,953,955,16028,-1620,4136,3
644,850,792,953,955,16372,-1708,4152,3
644,850,792,953,955,16208,-1552,4272,3
644,850,792,953,955,15868,-1472,3892,3
644,850,791,953,955,16260,-1576,4360,3
644,849,791,953,955,15980,-1780,4128,3
644,849,793,953,955,15784,-1644,4176,3
644,850,791,953,956,15988,-2584,4212,3
644,850,792,953,955,15824,-1988,4220,3
644,850,792,953,955,15984,-1896,4876,3
644,850,792,953,955,15132,-2008,5380,3
644,850,791,953,955,15520,-2560,5800,3
644,850,794,953,955,15684,-1572,5112,3
644,850,790,953,955,15728,-1796,4808,3
644,849,791,953,955,15896,-1708,4888,3
644,849,791,953,955,15576,-1800,4968,3
644,849,791,953,955,15664,-2800,6700,3
644,849,790,953,955,15160,-2288,6044,3
644,849,790,953,955,14940,-3056,6132,3
644,849,791,953,955,15072,-2640,6556,3
644,849,790,953,955,14952,-2336,6812,3
644,849,790,953,955,14832,-2416,6796,3
644,849,790,953,955,14616,-2440,6736,3
644,849,790,953,955,13940,-2520,6888,3
644,849,789,953,955,14800,-2608,6892,3
644,848,789,953,955,14600,-2992,6972,3
644,849,789,953,955,14644,-2512,7340,3
644,849,790,953,955,14788,-1344,7276,3
644,848,791,953,955,14904,-1384,7800,3
644,849,790,953,955,14736,-1116,7892,3
644,848,790,953,955,14768,-1180,7568,3
644,848,791,953,955,14756,-1028,7440,3
644,848,791,952,955,14888,-588,7148,3
644,848,791,952,955,14888,-648,7264,3
644,848,790,953,955,14744,-1204,7572,3
644,848,790,953,955,14748,-1224,7788,3
644,848,790,953,955,14512,-988,7856,3
644,848,791,953,955,14528,-748,7412,3
644,848,790,952,955,14536,128,7196,3
644,847,789,952,955,14856,-524,7592,3
644,847,787,952,955,14596,-232,7332,3
644,847,791,952,955,14964,-84,7372,3
644,847,790,952,955,15080,132,7336,3
644,847,790,952,955,14864,428,7036,3
644,847,790,952,955,15092,424,7204,3
644,847,789,952,955,15000,484,7140,3
644,847,789,952,955,14848,480,6900,3
644,847,789,952,955,15272,396,6892,3
644,847,789,952,955,15296,584,6440,3
644,847,789,952,955,15216,596,6024,3
644,847,789,952,955,15436,-264,6364,3
644,847,789,952,955,15592,-404,5748,3
644,847,789,952,955,15728,-1244,5964,3
644,847,789,952,955,15700,-1524,5172,3
644,847,789,952,955,15704,-2076,5876,3
644,847,789,952,955,15548,-2512,5684,3
644,847,789,952,955,15124,-2944,6084,3
644,847,789,952,955,15532,-2944,6220,3
644,847,789,952,955,15256,-2524,5404,3
644,847,789,952,955,15472,-2408,5608,3
644,847,789,952,955,15024,-2172,5740,3
644,846,789,952,955,15476,-2268,6296,3
644,847,789,952,954,15028,-2196,6332,3
644,847,789,952,955,15156,-2272,6280,3
644,847,789,952,955,15068,-2352,5696,3
644,847,790,952,955,14852,-2204,6652,3
644,847,790,952,955,15076,-1800,6012,3
644,847,790,952,955,15400,-1236,6292,3
644,847,789,952,955,15000,-916,6380,3
644,846,789,952,954,14916,-980,6848,3
644,846,788,952,954,14916,-832,6924,3
644,846,788,952,955,14912,-892,7392,3
644,846,788,952,954,14984,-1292,7400,3
644,846,788,952,955,14432,-1076,7376,3
644,846,788,952,955,15036,-944,7124,3
644,846,788,952,955,14768,-1068,7496,3
644,846,788,952,955,14540,-1584,7700,3
644,846,788,952,955,14568,-1296,7984,3
644,846,788,952,954,14372,-1388,7920,3
644,846,788,952,955,14176,-1660,8132,3
644,846,788,952,955,13876,-1708,8620,3
644,846,788,952,954,13920,-1856,8620,3
644,846,787,952,955,13784,-1500,8852,3
644,846,788,952,954,13620,-2096,8960,3
644,846,788,952,955,13244,-1860,10020,3
644,846,788,952,954,13048,-2480,10196,3
644,846,788,952,954,12808,-2800,10132,3
644,846,788,952,954,12704,-2788,10088,3
644,846,789,952,955,12896,-2652,9568,3
645,846,788,952,955,13184,-2884,9736,3
644,846,788,952,954,12616,-2716,9864,3
644,846,789,952,955,13132,-2956,9856,3
644,847,790,952,955,12604,-1972,9868,3
644,847,790,952,955,10604,-380,11892,3
645,847,789,952,955,8576,-596,14152,3
644,847,788,952,955,6756,120,14072,3
645,847,788,952,955,4716,-208,15360,3
645,847,787,952,955,3496,-388,15456,3
645,847,788,952,955,3892,544,15272,3
645,847,788,952,955,3860,-488,15832,3
645,847,788,952,955,3648,132,14972,3
645,847,788,952,955,4964,1456,14580,3
645,846,787,952,955,4560,4616,14804,3
645,847,789,953,955,4156,6180,14020,3
645,846,790,952,955,4084,6572,13936,3
645,846,791,952,954,4160,6328,14056,3
645,847,791,952,955,4144,6192,13956,3
645,846,790,952,954,3844,6100,14140,3
645,846,787,952,955,3640,5844,14260,3
645,846,786,952,954,3680,4644,14736,3
645,846,789,952,955,3680,3932,14588,3
645,846,788,952,954,3676,1848,15456,3
645,846,788,952,954,3844,852,15832,3
645,846,787,952,954,3724,228,15272,3
645,846,788,952,954,3960,-768,15380,3
645,846,787,952,955,4172,-1652,15300,3
645,846,787,952,955,3848,-2652,15404,3
645,846,787,952,954,3676,-3544,15312,3
645,846,787,952,954,3344,-3664,14896,3
645,846,787,952,954,3560,-4024,14828,3
645,846,787,952,954,3244,-4720,15160,3
645,846,787,952,954,3644,-5216,14500,3
645,846,787,952,954,3224,-5880,14960,3
645,847,787,953,955,3916,-4444,14648,3
645,847,787,952,955,3996,-4392,14824,3
645,846,787,952,955,4528,-4168,14932,3
645,846,787,952,955,4236,-4768,15144,3
645,846,787,952,955,4980,-5016,14012,3
645,847,787,952,955,4672,-5508,13912,3
645,846,786,952,955,5700,-4360,13752,3
645,847,788,952,955,6840,-2920,14500,3
645,847,788,952,955,6616,-2968,14796,3
645,846,787,952,955,6812,-5204,13272,3
645,847,788,952,955,8056,-5148,13048,3
645,847,788,952,955,8920,-5208,12480,3
645,847,787,952,955,9332,-6304,11788,3
645,846,787,952,955,9512,-6596,11544,3
645,846,787,952,955,10032,-6720,10872,3
645,846,787,952,955,10816,-6872,10204,3
645,846,787,952,955,11172,-6828,9776,3
645,846,787,952,955,11340,-6908,9488,3
645,846,787,952,955,11872,-6544,9368,3
645,846,787,952,955,11964,-6980,9004,3
645,846,787,952,955,12288,-6636,9120,3
645,846,788,952,955,12160,-5436,9420,3
645,847,787,952,955,12180,-5768,9192,3
645,846,787,952,955,12700,-5684,9080,3
644,847,787,952,955,13592,-5060,8008,3
645,846,787,952,955,13436,-3756,8176,3
644,846,787,952,955,13532,-3172,9072,3
645,846,787,952,955,12836,-2844,9360,3
645,846,787,952,955,12312,-2992,10440,3
644,846,787,952,955,11988,-2424,10528,3
644,846,788,952,955,11864,-1168,11036,3
644,845,788,952,954,11436,204,11920,3
644,846,787,952,955,11340,820,12568,3
644,846,786,952,955,8976,1204,12848,3
644,845,787,952,955,9464,1632,13280,3
645,845,787,952,955,9548,1488,13092,3
645,845,789,952,955,10892,1428,11924,3
644,845,788,952,955,12332,1656,10800,3
645,845,788,952,955,13880,1112,8832,3
645,845,788,952,955,14468,752,7484,3
644,845,788,952,955,15104,808,7948,3
644,845,787,952,955,14716,1964,6792,3
644,845,780,952,955,15220,1580,8072,3
644,845,791,952,955,14076,172,7780,3
644,845,790,952,955,14856,1380,7844,3
644,845,789,952,955,14996,996,7612,3
644,845,788,952,955,14076,1488,7636,3
644,845,788,952,955,15252,172,7692,3
644,845,788,952,955,14960,1392,6484,3
644,845,788,952,955,15404,1752,6280,3
644,845,788,952,955,15204,2232,6404,3
644,845,788,952,955,14700,1896,6052,3
644,845,788,952,955,14716,2108,6500,3
644,845,787,952,955,15212,840,7600,3
644,845,788,952,955,14448,460,7636,3
644,845,788,952,955,13860,220,8076,3
644,845,787,952,955,14020,844,8696,3
644,845,788,952,955,14116,520,8768,3
645,845,788,952,955,13964,288,8436,3
645,845,788,951,955,13340,140,8856,3
644,845,788,952,955,12900,-324,9548,3
645,845,788,952,955,12104,-140,10644,3
645,845,788,952,955,11320,-220,11480,3
645,845,788,952,955,10392,-728,12380,3
645,845,788,952,955,9676,-892,12972,3
645,845,788,952,955,9280,-632,13428,3
644,845,788,952,955,8480,-1812,14008,3
644,845,788,952,955,7856,-816,13972,3
645,845,788,952,955,7640,-464,14208,3
645,845,787,952,955,6792,-804,14500,3
644,845,787,952,955,6264,-996,14708,3
644,845,787,952,955,5384,-1044,14800,3
644,845,787,952,955,4592,-392,15304,3
644,845,787,952,955,4532,-836,15040,3
644,846,786,952,955,4104,-804,15544,3
644,845,786,952,955,4124,-556,15216,3
645,845,787,952,955,4220,-448,15540,3
645,845,787,952,955,4348,-668,15588,3
645,845,787,952,955,4244,872,15320,3
645,845,787,952,955,4656,912,15040,3
645,845,787,952,955,5324,1456,15136,3
645,845,787,952,955,5556,1988,15220,3
645,845,787,952,955,5932,2100,15040,3
645,845,787,951,955,7268,3568,14732,3
644,845,787,952,955,7928,4024,13660,3
645,845,787,952,955,8928,5828,11752,3
645,846,787,952,954,10876,4584,10640,3
